Test ID:,Ver:,fs:,Room:,Session ID:,Mic Pos:,Source Pos:,Config:,Rec Type:,RIR:,Freq band:,Centre freq:,Channel:,DRR:,DRR Mean (Ch):,T60 AHM:,T30 ISO:,T20 ISO:,T60 AHM Mean (Ch):,T30 ISO Mean (Ch):,T20 ISO Mean (Ch):,ISO AHM Ints:,FB DRR :,FB DRR Mean (Ch):,FB T60 AHM:,FB T30 ISO:,FB T20 ISO:,FB T60 AHM Mean (Ch):,FB T30 ISO Mean (Ch):,FB T20 ISO Mean (Ch):,DRR direct +:,DRR direct -:
1569,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,11,0,1.0,0,0,0.8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,14,0,1.0,0,0,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,17,0,1.0,0,0,0.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,20,0,1.0,0,0,0.7705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,23,0,1.0,0,0,0.6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,26,0,1.0,0,0,0.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,29,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,1,48000,5UnderpassValencia_left,NAN,1,2,Underpasses,IR,5UnderpassValencia_left,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,2,0,1.0,0,0,0.6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,5,0,1.0,0,0,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,8,0,1.0,0,0,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,11,0,1.0,0,0,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,14,0,1.0,0,0,0.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,17,0,1.0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,20,0,1.0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,23,0,1.0,0,0,0.716499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,26,0,1.0,0,0,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,29,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1,48000,18a_smoking_room_2,NAN,1,2,elveden-hall-suffolk-england,IR,18a_smoking_room_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,2,0,1.0,0,0,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,5,0,1.0,0,0,0.2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,8,0,1.0,0,0,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,11,0,1.0,0,0,0.8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,14,0,1.0,0,0,0.9565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,17,0,1.0,0,0,0.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,20,0,1.0,0,0,0.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,23,0,1.0,0,0,0.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,26,0,1.0,0,0,0.4885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,29,0,1.0,0,0,0.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,1,48000,koli_summer_site2_4way_bformat_2,NAN,1,2,koli-national-park-summer,IR,koli_summer_site2_4way_bformat_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,2,0,1.0,0,0,0.0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,5,0,1.0,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,8,0,1.0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,11,0,1.0,0,0,0.4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,14,0,1.0,0,0,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,17,0,1.0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,20,0,1.0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,23,0,1.0,0,0,0.6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,26,0,1.0,0,0,0.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,29,0,1.0,0,0,0.3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1,48000,koli_summer_site4_4way_bformat_4,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_4,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,2,0,1.0,0,0,1.2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,5,0,1.0,0,0,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,8,0,1.0,0,0,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,11,0,1.0,0,0,1.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1,48000,sp1_mp2_ir_bformat_trimmed_4,NAN,1,2,spring-lane-building-university-york,IR,sp1_mp2_ir_bformat_trimmed_4,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
